Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION,NAME2,PHONE_VERIFIED,ZIP3
a753da29339c30048a03fe9b98c04d80,PCP133043,8 WINCHESTER PL,WINCHESTER,MA,18902,42.452752,71.144319,7817296784,"$5,683.04",45,PCP133043,7817296784,18902
934f4ea8157d3c1e806b7f8a9ec92a84,PCP133048,470 GRANBY RD,SOUTH HADLEY,MA,10753,42.256208,72.581030,,"$9,945.32",77,PCP133048,NA,10753
04c749da634e3e9e9806a5052635370e,PCP133287,1592 GAR HWY,SOMERSET,MA,27261,41.738479,71.165065,,"$9,557.84",74,PCP133287,NA,27261
2a1d6d3a985d31a994d47447457cf2b7,PCP134671,30 MAN MAR DR,PLAINVILLE,MA,27622,42.012797,71.336578,,"$7,878.76",61,PCP134671,NA,27622
b36335326445333c82d2d2575d840abe,PCP134756,185 LINCOLN ST,HINGHAM,MA,20431,42.224319,70.880673,,"$7,362.12",57,PCP134756,NA,20431
a7d7618397c6380493aa7919103d1c6c,BOSTON VISION WORKS INC,335 MAIN ST,SAUGUS,MA,19063,42.468432,71.013946,,"$6,458.00",50,BOSTON VISION WORKS INC,NA,19063
8b372f3b8269325b99c1b7e8b581ae34,PCP135256,61 LINCOLN ST,FRAMINGHAM,MA,17028,42.307905,71.436196,5088795040,"$4,003.96",31,PCP135256,5088795040,17028
740b5dfb075d3b29805255d810031939,PCP135446,87 METACOMET ST,BELCHERTOWN,MA,10079,42.279010,72.400468,,"$10,332.80",80,PCP135446,NA,10079
586d90ae775430c2996b9e62e75227d3,PCP136067,163 N MAIN ST,NORTH BROOKFIELD,MA,15351,42.267564,72.066876,,"$51,922.32",404,PCP136067,NA,15351
34abc2c27cc93bfe88c53c8d941d2bdc,PCP136682,296 FALL RIVER AVE,SEEKONK,MA,27715,41.839798,71.318047,,"$2,841.52",22,PCP136682,NA,27715
5f5140f3df3b3af2bc42a671fc6a5a28,PCP137171,17 N AVE,ROCKLAND,MA,23702,42.129251,70.908736,,"$12,528.52",97,PCP137171,NA,23702
aca6c23750603d65bbc8e9fec0ee89bf,PCP137691,1245 MAIN ST,CHATHAM,MA,26331,41.621629,69.981956,5089458720,"$9,687.00",76,PCP137691,5089458720,26331
fec69aaf68b934aa8f17f651ee67b771,PCP138116,2500 MAIN ST,TEWKSBURY,MA,18763,42.612088,71.227845,9786576009,"$11,236.92",87,PCP138116,9786576009,18763
3278c48aaff03325ba4a5bb3eae5304c,NANCY LANDRY PLLC,1020 BROADWAY,SOMERVILLE,MA,21441,42.390445,71.101033,6176282160,"$3,874.80",30,NANCY LANDRY PLLC,6176282160,21441
ed0add3544033e92b70289faaf2922bb,PCP138710,1017 TURNPIKE ST,CANTON,MA,20212,42.175737,71.125385,,"$4,391.44",34,PCP138710,NA,20212
88e4e804522f3b0abd564668452dff5e,PCP139219,755 GRATTAN ST,CHICOPEE,MA,10201,42.175668,72.572257,,"$5,295.56",41,PCP139219,NA,10201
cd78e27bc9fa314480b5c67a7bf4ceca,PCP139247,46 COLUMBIA RD,PEMBROKE,MA,23591,42.067804,70.805713,,"$3,229.00",25,PCP139247,NA,23591
ee643956070736558c92eaed0ec0fb12,PCP139674,1122 RIVERSIDE AVE,SOMERSET,MA,27262,41.738479,71.165065,,"$3,229.00",25,PCP139674,NA,27262
f28ce7cd867f343199e3ab62ed072852,PCP140496,454 BROADWAY,REVERE,MA,21513,42.421005,70.990360,,"$6,974.64",54,PCP140496,NA,21513
3c05822a87913499b10e8c9d4e21a9ee,PCP140845,60 AUSTIN ST,NEWTONVILLE,MA,24601,42.331876,71.208402,,"$5,037.24",39,PCP140845,NA,24601
cedd6b5c071e354dbdf17b95186ab530,PCP141059,30 LAFAYETTE SQ,HAVERHILL,MA,18324,42.782945,71.087436,,"$1,162.44",9,PCP141059,NA,18324
edcb13d7e54736aa9e25aa4471a9a247,PCP141240,38 NEWBURY ST,BOSTON,MA,21163,42.338551,71.018253,,"$3,616.48",28,PCP141240,NA,21163
1cf35b8cec813f61b8213b9bd05656ab,PCP141914,15 W ST,DOUGLAS,MA,15162,42.053072,71.752241,,"$3,874.80",30,PCP141914,NA,15162
afab4f90745932eeb0e28098e831667d,PCP143030,21 MAIN ST,NORTH READING,MA,18642,42.578222,71.084398,9786641610,"$7,620.44",59,PCP143030,9786641610,18642
3ed985878c4c33b49cbeec7fc451d2b6,PCP143874,242 JOHN WISE AVE,ESSEX,MA,19291,42.640420,70.771172,,"$5,166.40",40,PCP143874,NA,19291
03196bec0c1935bcaf2fdbefb979cf6c,PCP144050,100 HIGHLAND ST,MILTON,MA,21863,42.241557,71.082432,6176960082,"$10,978.60",85,PCP144050,6176960082,21863
8acdc9ed79b4378f9f2e73841f346a69,PCP144231,175 DWIGHT RD,LONGMEADOW,MA,11061,42.047565,72.571130,,"$1,033.28",8,PCP144231,NA,11061
9e2804c2dd283eeba5fec24d79469ee2,DERMCARE PHYSICIANS AND SURGEONS LLC,27 VILLAGE SQ,CHELMSFORD,MA,18242,42.597055,71.369700,9782440060,"$2,583.20",20,DERMCARE PHYSICIANS AND SURGEONS LLC,9782440060,18242
61b5df88742c3ed7aa4ec681665bf99a,PCP144578,630 BOSTON RD,BILLERICA,MA,18213,42.559673,71.260947,,"$6,587.16",51,PCP144578,NA,18213
060d463135663d0492052827b0f87c2e,PCP144782,111 EVERETT AVE,CHELSEA,MA,21502,42.396824,71.031348,,"$22,861.32",179,PCP144782,NA,21502
f14c80d1186a3f01b86c4c3d4c10b387,EYE ASSOCIATES OF SOMERVILLE INC.,174 BROADWAY,SOMERVILLE,MA,21453,42.390445,71.101033,6176661800,"$4,908.08",38,EYE ASSOCIATES OF SOMERVILLE INC.,6176661800,21453
200fda804f413747bfb45db70c2e3868,PCP144929,274 WESTFIELD ST,WEST SPRINGFIELD,MA,10892,42.125451,72.649734,,"$6,458.00",50,PCP144929,NA,10892
e012865557c034a98c0db002a0467cbf,PCP145493,10 HOSPITAL DR,HOLYOKE,MA,10406,42.211656,72.642448,4135396830,"$3,874.80",30,PCP145493,4135396830,10406
ccfa9a1ed0033997acd16f4b1c79b83c,NEW ENGLAND CONSULTANTS IN GASTROENTEROLOGY AND HEPATOLOGY PC,43 LINCOLN ST,FRAMINGHAM,MA,17028,42.307905,71.436196,5088720508,"$4,133.12",32,NEW ENGLAND CONSULTANTS IN GASTROENTEROLOGY AND HEPATOLOGY PC,5088720508,17028
100b141b3f51391697e3c6a74f0eda16,PCP146764,194 S MAIN ST,WEST BRIDGEWATER,MA,23791,42.021617,71.026717,,"$5,295.56",41,PCP146764,NA,23791
87bdf820126a34188c78a818ad31027e,GEORGE P CHATSON MD PC,555 TURNPIKE ST,NORTH ANDOVER,MA,18455,42.673909,71.091334,9786871151,"$4,003.96",31,GEORGE P CHATSON MD PC,9786871151,18455
8a6d61e9d47336a48d8611ce63e10a7c,PCP148569,47 ELM ST,DANVERS,MA,19232,42.574174,70.950516,,"$3,616.48",28,PCP148569,NA,19232
71563592b6883ac08f7c58f804689ece,PCP148705,719 MAIN ST,OSTERVILLE,MA,26551,41.662727,70.357208,,"$3,745.64",29,PCP148705,NA,26551
317b4c1104453de490797436349286e9,PCP148797,795 MAIN ST,HOLDEN,MA,15203,42.355801,71.862574,,"$7,232.96",56,PCP148797,NA,15203
d7a5b4144f7339709816042c410874e2,PCP149158,40 E ST,LUDLOW,MA,10563,42.183577,72.457812,,"$2,454.04",19,PCP149158,NA,10563
463296bc5a7c3412b888eec038ac8e1b,PCP149962,1748 GRAND ARMY HWY,SOMERSET,MA,27261,41.738479,71.165065,,"$7,232.96",56,PCP149962,NA,27261
2a01f15ce34c3b5c850f7e4a965561d4,PCP150002,660 E ST,MANSFIELD,MA,20482,42.017302,71.216410,,"$4,003.96",31,PCP150002,NA,20482
05466cb7f3c03bcd8f9e421e6547cb51,PCP150197,215 SUMMER ST,HAVERHILL,MA,18300,42.782945,71.087436,,"$7,749.60",60,PCP150197,NA,18300
b84fd17071a93989bb5bb0810f6f5410,PCP150237,157 CTR BRIDGE RD,LANCASTER,MA,15232,42.483569,71.675585,,"$2,324.88",18,PCP150237,NA,15232
e733e4f35172331ea76fb76596df4e09,PCP150845,26 STATE ST,LYNN,MA,19011,42.474862,70.962185,,"$4,003.96",31,PCP150845,NA,19011
addb7e46903a307e8c93211a08d567e8,PCP151844,630 BALDWINVILLE RD,BALDWINVILLE,MA,14361,42.604845,72.078823,,"$1,679.08",13,PCP151844,NA,14361
5bba1a73d276366481cad6057b5b19e5,MERCY FAMILY PRACTICE PC,250 GREEN ST,GARDNER,MA,14401,42.584206,71.988737,9786326445,"$4,262.28",33,MERCY FAMILY PRACTICE PC,9786326445,14401
e8a5ea3a526137828a48fb72e328c3ba,PCP152351,116 CAMP ST,HYANNIS,MA,26013,41.647227,70.249978,,"$3,229.00",25,PCP152351,NA,26013
d274fa4a665d3edfbbee4357bf9fcf7e,PCP152991,920 PLYMOUTH AVE,FALL RIVER,MA,27211,41.725351,71.094162,,"$3,874.80",30,PCP152991,NA,27211
317d312a1945369ea181cc496adf48c9,PCP153719,301 DILLINGHAM AVE,FALMOUTH,MA,25403,41.594939,70.599243,,"$3,099.84",24,PCP153719,NA,25403
f9953306dff0300d9b9d7535f1a4dc15,CARDIOLOGY ASSOCIATES OF GREATER LOWELL INC,33 BARTLETT ST,LOWELL,MA,18521,42.638980,71.321141,9784527000,"$4,908.08",38,CARDIOLOGY ASSOCIATES OF GREATER LOWELL INC,9784527000,18521
a2aa39312b4b321cb199d6efdecbd327,PCP155587,170 GOVERNORS AVE,MEDFORD,MA,21551,42.423844,71.109231,,"$2,324.88",18,PCP155587,NA,21551
150d4becd11c3014881845127743725d,PCP155636,69 BAYVIEW AVE,BERKLEY,MA,27791,41.838061,71.077615,,"$3,874.80",30,PCP155636,NA,27791
7dbf8d9dfc4739df9e54649d6eb4f8d3,PCP156597,77 WARREN ST,BRIGHTON,MA,21353,42.331960,71.020173,,"$7,232.96",56,PCP156597,NA,21353
713ea03992743868ae432d2a7b74e334,PCP157187,50 TREMONT ST,MELROSE,MA,21762,42.455723,71.059019,,"$7,103.80",55,PCP157187,NA,21762
9643bcaf1f4d3b2fb0ffb5d0cc319a47,PCP158387,1 CHARLES ST,DORCHESTER,MA,21221,42.331960,71.020173,,"$4,778.92",37,PCP158387,NA,21221
f90cf2acd4283efaa2476c92373a5996,PCP159648,300 MOUNT AUBURN ST,CAMBRIDGE,MA,21385,42.376043,71.118680,6176610567,"$1,420.76",11,PCP159648,6176610567,21385
a169e1666db03ae693acbfcba0271b9d,PCP159984,2034 A CENTRE ST,WEST ROXBURY,MA,21323,42.331960,71.020173,,"$8,912.04",69,PCP159984,NA,21323
d824a1d091c13bf7984de1c489508e79,EYE EXAMS LLC,339 SQUIRE RD,REVERE,MA,21514,42.421005,70.990360,7812895900,"$3,616.48",28,EYE EXAMS LLC,7812895900,21514
219754e0e5303e9da496987d1d7c8705,PCP161669,194 CENTRAL ST,SAUGUS,MA,19062,42.468432,71.013946,,"$3,874.80",30,PCP161669,NA,19062
9cb9c46d64f43f519cbbf16b27e8b771,PCP161804,53 SPRINGFIELD ST,CHICOPEE,MA,10132,42.175668,72.572257,,"$4,778.92",37,PCP161804,NA,10132
e20b66bce2393b8dbde9a3d60a4ea27d,PCP162061,81 B MAIN ST,MEDWAY,MA,20531,42.156203,71.430345,,"$2,712.36",21,PCP162061,NA,20531
39f0d0e7798c39cbb2d373f6cb7dfed4,PCP162430,48 CONGRESS ST,SALEM,MA,19705,42.499248,70.898204,,"$5,683.04",44,PCP162430,NA,19705
5e9cb3b5e58638b7b6215eac9a6aec60,PCP162896,130 CORPORATE PARK DR,PEMBROKE,MA,23591,42.067804,70.805713,,"$8,266.24",64,PCP162896,NA,23591
4a1c5788d5c93306a691d5ab7725c49d,PCP163305,1333 MAIN ST,WALPOLE,MA,20811,42.146286,71.255604,,"$14,724.24",114,PCP163305,NA,20811
a06c5c41c336351e973e56695f62e9b8,PCP163421,68 DEAN ST,TAUNTON,MA,27802,41.903324,71.094987,,"$9,041.20",70,PCP163421,NA,27802
58d84f96f70c3aadb0a5c4ee5bad9c70,PCP164158,348 N PEARL ST,BROCKTON,MA,23012,42.082543,71.024638,,"$3,616.48",28,PCP164158,NA,23012
0471e04573e13540a5e8dbef0d4093b6,PCP164843,113 /2 MAIN ST,OXFORD,MA,15402,42.128260,71.867100,,"$5,812.20",45,PCP164843,NA,15402
f3b7381743cb37628353bcfb64aa9b10,PCP166078,120 STOCKWELL DR,AVON,MA,23221,42.132461,71.054013,5082324012,"$9,299.52",72,PCP166078,5082324012,23221
91889eee22a83d9a8e1d3e55784a21f0,PCP166478,6 COURTHOUSE LN,CHELMSFORD,MA,18241,42.597055,71.369700,,"$5,295.56",41,PCP166478,NA,18241
2c3e6615030f35a7aeb4f32bbb83af26,PCP166560,150 BRYN MAWR AVE,AUBURN,MA,15011,42.198708,71.846006,,"$5,812.20",45,PCP166560,NA,15011
db6bd9cc7e0931e3bc027138105c7661,PCP166697,172 COUNTY ST,SOMERSET,MA,27264,41.738479,71.165065,,"$7,103.80",55,PCP166697,NA,27264
24bcfc89997e3a62a6c383ed31af8901,PCP167180,22 MCGRATH HWY 4,SOMERVILLE,MA,21434,42.390445,71.101033,,"$6,070.52",47,PCP167180,NA,21434
616aa60c03643315ae167133ae5181bd,PCP167233,336 MAIN ST,WAKEFIELD,MA,18805,42.504360,71.064061,,"$11,236.92",88,PCP167233,NA,18805
3c8b233a6c053357b6e097306efcf971,PCP167629,54 MAPLE AVE B,RUTLAND,MA,15431,42.388285,71.969865,,"$12,528.52",97,PCP167629,NA,15431
9dbb19ccead33b8c9a02430632d7dade,ORTHOPEDIC AND SPORTS PHYSICAL THERAPY LLP,161 COLLEGE AVE,MEDFORD,MA,21555,42.423844,71.109231,6176275102,"$7,362.12",57,ORTHOPEDIC AND SPORTS PHYSICAL THERAPY LLP,6176275102,21555
75bc27b328413c4f906913bed81bfa6c,PCP168395,181 STATE RD,WHATELY,MA,01093,42.430995,72.642437,,"$19,632.32",153,PCP168395,NA,01093
9b43764129ee37a999edcb224f28bc09,PCP168999,3 FRANKLIN CMNS,FRAMINGHAM,MA,17026,42.307905,71.436196,5088798388,"$3,616.48",28,PCP168999,5088798388,17026
822a6b9fda153cc48436ab61474f19fd,PCP169859,55 HOSPITAL DR,WINCHENDON,MA,14751,42.668160,72.055644,9782972311,"$17,436.60",135,PCP169859,9782972311,14751
8e7be35dc07f300cbd19ffd1933e3e8f,POSTUM EYE CARE INC,100 VALLEY PKWY,WHITINSVILLE,MA,15881,42.119228,71.671822,5082344678,"$7,749.60",60,POSTUM EYE CARE INC,5082344678,15881
b4ad3a53b0803f709395fdffd3ef2c9e,URGENT CARE SPECIALISTS PC,2040 BOSTON RD,WILBRAHAM,MA,10951,42.126883,72.430952,4135993800,"$2,712.36",21,URGENT CARE SPECIALISTS PC,4135993800,10951
2d9ae0d5a47733aeb0f210a76a0dec27,PCP170662,75 MIDDLESEX TPKE,BURLINGTON,MA,18035,42.503227,71.201713,6177211938,"$6,070.52",47,PCP170662,6177211938,18035
f43ccb73d2833d3190d358e65ef30d0b,ADULT AND PEDIATRIC DERMATOLOGY P.C.,340 MAPLE ST,MARLBORO,MA,17523,42.349617,71.547214,5084609613,"$7,620.44",59,ADULT AND PEDIATRIC DERMATOLOGY P.C.,5084609613,17523
c7459800e42b3144a93459585c9eacff,PCP170967,1111 ELM ST,WEST SPRINGFIELD,MA,10891,42.125451,72.649734,4132210546,"$10,978.60",85,PCP170967,4132210546,10891
84bdd93a847e3a6aa121b47247198077,HARBOR MEDICAL ASSOCIATES INC.,541 MAIN ST,S WEYMOUTH,MA,21901,42.206676,70.945845,7819521433,"$3,358.16",26,HARBOR MEDICAL ASSOCIATES INC.,7819521433,21901
2acd3148fcd730928cac60cafaeea43e,PCP171542,189 CHURCH ST,CARLISLE,MA,17411,42.536620,71.361832,9783695093,"$4,003.96",31,PCP171542,9783695093,17411
f6c2b64df11f34728fbdd51b47f00987,WINCHESTER HOSPITAL,41 HIGHLAND AVE,WINCHESTER,MA,18901,42.452752,71.144319,7817299000,"$2,324.88",18,WINCHESTER HOSPITAL,7817299000,18901
f75d0f64ce0e3e3796714d29d4ed8c81,PCP171884,17 BROWNE ST,BROOKLINE,MA,24463,42.323853,71.142003,6177396591,$258.32,2,PCP171884,6177396591,24463
c70f789ae2443048bbb7c786d3f5de9b,BICKFORD HEALTH ASSOCIATES PC,714 MAIN ST,YARMOUTH PORT,MA,26752,41.706920,70.221117,5083621600,"$7,491.28",58,BICKFORD HEALTH ASSOCIATES PC,5083621600,26752
3ce346d89c09302f8028bc24362d6074,PCP172042,7 SIGOURNEY ST,OXFORD,MA,15401,42.128260,71.867100,5089873200,"$6,458.00",50,PCP172042,5089873200,15401
32a3df5242fa34f3971b5e0e24abf3d3,DR KAREN RUSKIN AND ASSOCIATES INC,36 S MAIN ST,SHARON,MA,20671,42.108463,71.185182,7818060913,"$4,649.76",36,DR KAREN RUSKIN AND ASSOCIATES INC,7818060913,20671
7638b2b1dbae3cf5bd72676b736b7c87,STREFF ASSOCIATES LLC,132 GREAT RD,STOW,MA,17751,42.429688,71.512514,97826304395,"$16,919.96",131,STREFF ASSOCIATES LLC,NA,17751
618121e5675e3efc80a2e6aac5a65ed1,FACIAL COSMETIC AND MAXILLOFACIAL SURGERY P.C.,382 N MAIN ST,EAST LONGMEADOW,MA,10281,42.062378,72.498111,4135250100,"$3,616.48",28,FACIAL COSMETIC AND MAXILLOFACIAL SURGERY P.C.,4135250100,10281
e31b013c5d2239049b9cae8f1ce5690e,CONNECTICUT VALLEY ORAL SURGERY ASSOCIATES PC,285 HIGH ST,GREENFIELD,MA,13012,42.614671,72.597063,4137742961,"$9,428.68",73,CONNECTICUT VALLEY ORAL SURGERY ASSOCIATES PC,4137742961,13012
e0ca0c698ba435e5aa72ea06997ed383,HILLTOWN COMMUNITY HEALTH CENTERS INC,58 OLD N RD,WORTHINGTON,MA,01098,42.397559,72.943392,4132385511,"$13,303.48",103,HILLTOWN COMMUNITY HEALTH CENTERS INC,4132385511,01098
dea603e31eca34aca7b9566138fc878b,GATEWAY PHYSICAL THERAPY AND WELLNESS CORP,80 RUN WAY,LEE,MA,12389,42.303174,73.233924,4132433477,$904.12,7,GATEWAY PHYSICAL THERAPY AND WELLNESS CORP,4132433477,12389
7596f38cd46c3be1b263c676a4f3fe5f,URGENT CARE SPECIALISTS PC,5 SHREWSBURY ST,HOLDEN,MA,15201,42.355801,71.862574,5088293800,"$14,078.44",109,URGENT CARE SPECIALISTS PC,5088293800,15201
16d9980210913c8eaa5c11bba4042e65,HARBOR MEDICAL ASSOCIATES INC.,56 NEW DRIFTWAY,SCITUATE,MA,20664,42.205062,70.742978,7815457243,"$7,491.28",58,HARBOR MEDICAL ASSOCIATES INC.,7815457243,20664
3d4699275cdd38a3966a02cdcf03e42b,ACO HEALTH SOLUTIONS LLC,85 E MAIN ST,FALL RIVER,MA,27243,41.725351,71.094162,7749927058,"$5,037.24",39,ACO HEALTH SOLUTIONS LLC,7749927058,27243
d90869a606dc31dfb4cae879d143ad44,ORTHOPAEDIC SPECIALISTS OF MASSACHUSETTS PC,825 WASHINGTON ST,NORWOOD,MA,20623,42.187364,71.195971,7817696720,"$4,520.60",35,ORTHOPAEDIC SPECIALISTS OF MASSACHUSETTS PC,7817696720,20623
ad18df0829583f21a5aff62a276ff31f,PCP177981,323 BOSTON POST RD,SUDBURY,MA,17763,42.383367,71.421070,9784409404,"$4,133.12",32,PCP177981,9784409404,17763
0eb6a07b1d9c3545b850b165646462ba,PCP178064,32 S MAIN ST,RANDOLPH,MA,23684,42.178993,71.052654,,"$3,874.80",30,PCP178064,NA,23684
35763b9063ab3c6a895a8c83bfa6bd3c,PCP178557,146 MAIN ST,NORFOLK,MA,20561,42.116244,71.329274,,"$8,266.24",64,PCP178557,NA,20561
0508f565d97034cc93a2ed6d56fd69e3,PCP178883,49 STATE RD,NORTH DARTMOUTH,MA,27473,41.646686,70.999158,,"$10,461.96",81,PCP178883,NA,27473
9869c919f57b3661a2a066448f9c2db1,NORTHAMPTON RADIOLOGIC ASSOCIATES INC.,70 MAIN ST,FLORENCE,MA,10621,42.327044,72.674630,4137746301,"$8,782.88",68,NORTHAMPTON RADIOLOGIC ASSOCIATES INC.,4137746301,10621
f3889d60e191383e950dcd066aa9780a,PCP179681,500 CONGRESS ST,QUINCY,MA,21690,42.261006,71.008988,6174723137,"$2,970.68",23,PCP179681,6174723137,21690
d0bf7c574f7c3ff3899514f5736df59f,PCP179871,4 W PARISH COURT,HAVERHILL,MA,18321,42.782945,71.087436,9787581177,"$3,099.84",25,PCP179871,9787581177,18321
8d44fa5a815e3ec99764b2ab13e694ea,PCP180186,21 A ST,BURLINGTON,MA,18033,42.503227,71.201713,7812299505,"$5,941.36",46,PCP180186,7812299505,18033
b676de67931a3be2b6c088a269627545,BEVERLY RADIOLOGY ASSOCIATES INC.,2 BLACKBURN PLACE,GLOUCESTER,MA,01930,42.628850,70.685875,9782811500,"$1,291.60",10,BEVERLY RADIOLOGY ASSOCIATES INC.,9782811500,01930
0dbd13c7d59a34158e4b070d3f356867,STEWARD ST. ELIZABETH'S MEDICAL CENTER OF BOSTON INC.,77 WARREN ST 1ST FLOOR AND 2ND FLOOR,BRIGHTON,MA,21353,42.331960,71.020173,6175625200,"$3,616.48",28,STEWARD ST. ELIZABETH'S MEDICAL CENTER OF BOSTON INC.,6175625200,21353
2969739bbdaa358a8238b68226093f51,MT. AUBURN CARDIOLOGY ASSOCIATES INC.,725 CONCORD AVE,CAMBRIDGE,MA,21381,42.376043,71.118680,6174971123,"$3,745.64",29,MT. AUBURN CARDIOLOGY ASSOCIATES INC.,6174971123,21381
ddc1c390e655389aaf24e55ec92f0eff,CENTER FOR PSYCHIATRIC MEDICINE PC,290 MERRIMACK ST,LAWRENCE,MA,18431,42.700273,71.161357,9786858800,"$6,199.68",48,CENTER FOR PSYCHIATRIC MEDICINE PC,9786858800,18431
4d28062f5fc83a67a85e26f5bef05e34,WACHUSETT RADIOLOGY INC,242 GREEN ST,GARDNER,MA,14401,42.584206,71.988737,9786306235,"$4,908.08",38,WACHUSETT RADIOLOGY INC,9786306235,14401
6b7dc4b8cbae3e459d328224ca678b8c,DEDHAM OPHTHALMIC CONSULTANTS AND SURGEONS PC,980 990 WASHINGTON ST,DEDHAM,MA,20266,42.246872,71.179462,7812552222,"$8,007.92",62,DEDHAM OPHTHALMIC CONSULTANTS AND SURGEONS PC,7812552222,20266
48d938e00ed334bc97fe1824dc0b5e78,DR. STEVEN M. BELANGER P.C.,1030 PRESIDENT AVE,FALL RIVER,MA,27205,41.725351,71.094162,5082356204,"$3,616.48",28,DR. STEVEN M. BELANGER P.C.,5082356204,27205
f576aee3a6403b7285de0294c44bf0e4,PCP185525,1732 MAIN ST,CONCORD,MA,17423,42.462911,71.364496,,"$3,745.64",29,PCP185525,NA,17423
5c0284350cca3c7bb49742878304f48e,PCP185772,WILLIAM R NOLAN JR DC,DANVERS,MA,01923,42.574174,70.950516,,"$8,912.04",69,PCP185772,NA,01923
4bac2e3e0bdd3916b5a8f175fa5c80d1,BROCKTON AREA MULTISERVICES INC.,288 BEDFORD ST,WHITMAN,MA,23821,42.078974,70.939390,7814476425,"$12,011.88",93,BROCKTON AREA MULTISERVICES INC.,7814476425,23821
07528ac594f7352db3e2fd7269c88baa,HD PHYSICAL THERAPY LLC,607 N AVE,WAKEFIELD,MA,18801,42.504360,71.064061,7815870776,"$7,103.80",55,HD PHYSICAL THERAPY LLC,7815870776,18801
c3c463d8c74a3b85915b8e4356df2ee7,COMMONWEALTH PATHOLOGY PARTNERS PC,500 LYNNFIELD ST,LYNN,MA,19041,42.474862,70.962185,7814773454,"$6,458.00",50,COMMONWEALTH PATHOLOGY PARTNERS PC,7814773454,19041
09aafb688363327fb033a690de7a2930,NEW ENGLAND INPATIENT SPECIALIST LLC,2033 MAIN ST,ATHOL,MA,13313,42.575924,72.229618,9786695620,"$5,424.72",42,NEW ENGLAND INPATIENT SPECIALIST LLC,9786695620,13313
8644614a63033dd9af35721d16154a37,PCP187431,92 MONTVALE AVE,STONEHAM,MA,21803,42.474208,71.097665,,"$1,162.44",9,PCP187431,NA,21803
242e5bbe87a73a1588478ff68aba0c09,DALTON MEDICAL ASSOCIATES LLP,33 N ST,DALTON,MA,12261,42.479819,73.153776,4136842110,"$3,099.84",24,DALTON MEDICAL ASSOCIATES LLP,4136842110,12261
f764c74771473337b677a6042ab63268,PCP189356,817 MERRIMACK ST,LOWELL,MA,18543,42.638980,71.321141,,"$6,458.00",50,PCP189356,NA,18543
e8c5ab6ad57f3e04bba882041d34434c,PCP189838,72 WASHINGTON ST,TAUNTON,MA,27802,41.903324,71.094987,,"$6,199.68",48,PCP189838,NA,27802
2263784732633a7280151e6345ffb62c,PCP190607,77 POND AVE,BROOKLINE,MA,24457,42.323853,71.142003,,"$6,328.84",49,PCP190607,NA,24457
8e023628af4e328c96479074c707396c,PCP191244,124 WATERTOWN ST,WATERTOWN,MA,24722,42.369451,71.177925,6179232323,"$5,683.04",44,PCP191244,6179232323,24722
cd3002753f4d3adb98aa4e5bba25be24,PCP191696,990 PARADISE RD,SWAMPSCOTT,MA,19071,42.468059,70.891260,7815997802,"$4,003.96",31,PCP191696,7815997802,19071
175224dd507732bba1c88ee94e699f71,NEW ENGLAND SPINE CARE ASSOCIATES LLC,799 CONCORD AVE,CAMBRIDGE,MA,21381,42.376043,71.118680,6175477163,"$2,324.88",18,NEW ENGLAND SPINE CARE ASSOCIATES LLC,6175477163,21381
3d879520441039af954010b7a5bea964,PCP193003,35 BROOKFIELD RD,DOVER,MA,20301,42.234160,71.291167,,"$6,587.16",51,PCP193003,NA,20301
176a6fd869ff3a5088f390c7e88ef927,MILTON RADIOLOGISTS INC,199 REEDSDALE RD,MILTON,MA,21863,42.241557,71.082432,6176964600,"$7,232.96",56,MILTON RADIOLOGISTS INC,6176964600,21863
6cfa7674b2873f6295970ec016b98dd6,PCP193913,115 LINCOLN ST,FRAMINGHAM,MA,17026,42.307905,71.436196,5083831563,"$9,041.20",70,PCP193913,5083831563,17026
c56c7dcbc0003191ab3d58cde7944278,PCP195001,46 TOLL RD B,SALISBURY,MA,19521,42.844794,70.841499,,"$1,162.44",9,PCP195001,NA,19521
0e7998ebcf993b1093814b3f4bf4d320,COMMUNITY HEALTHLINK INC,275 NICHOLS RD,FITCHBURG,MA,14201,42.601977,71.815870,9784013970,"$7,749.60",60,COMMUNITY HEALTHLINK INC,9784013970,14201
d732aa1b59ab33bf9ca59039aa80ab72,MASS SPORT AND SPINE INC,940 HIGH ST,WESTWOOD,MA,20902,42.219645,71.216768,7817089056,"$2,066.56",16,MASS SPORT AND SPINE INC,7817089056,20902
f16be999a06535c290d513cc32170aad,FCP INC,76 CHURCH ST,WHITINSVILLE,MA,15881,42.119228,71.671822,5082344181,"$13,561.80",105,FCP INC,5082344181,15881
0de7d64d5c6f3250a082bfa1d59b735d,ARRIGG ASSOCIATES P.C.,439 S UNION ST,LAWRENCE,MA,18432,42.700273,71.161357,9786862983,"$3,745.64",29,ARRIGG ASSOCIATES P.C.,9786862983,18432
8cc167e3b9df3a7b9ec35f2e4c064910,TEAMWORK PHYSICAL THERAPY INC,536 HAWTHORN ST,DARTMOUTH,MA,27473,41.566510,70.958229,5089844896,"$5,941.36",46,TEAMWORK PHYSICAL THERAPY INC,5089844896,27473
